weight_decay,step,frozen_frac,loss
0.01,3115,0.877742946708464,7.8125
0.01,3116,0.880355276907001,7.90625
0.01,3117,0.8782654127481714,7.875
0.01,3118,0.8751306165099269,7.96875
0.01,3119,0.874085684430512,7.625
0.01,3120,0.8709508881922675,7.8125
0.01,3121,0.8688610240334378,7.9375
0.01,3122,0.8662486938349008,7.96875
0.01,3123,0.8625914315569488,7.9375
0.01,3124,0.8605015673981191,7.6875
0.01,3125,0.8547544409613375,8.0
0.01,3126,0.8557993730407524,7.84375
0.01,3127,0.85423197492163,7.8125
0.01,3128,0.85423197492163,7.6875
0.01,3129,0.8526645768025078,7.6875
0.01,3130,0.85423197492163,7.84375
0.01,3131,0.8594566353187043,8.0
0.01,3132,0.8631138975966562,7.84375
0.01,3133,0.8672936259143156,7.75
0.01,3134,0.8683385579937304,8.125
0.01,3135,0.8714733542319749,7.78125
0.01,3136,0.8683385579937304,7.9375
0.01,3137,0.867816091954023,7.75
0.01,3138,0.8709508881922675,7.6875
0.01,3139,0.8657262277951933,8.125
0.01,3140,0.8646812957157785,8.0625
0.01,3141,0.8620689655172413,8.25
0.01,3142,0.8573667711598746,7.65625
0.01,3143,0.8547544409613375,8.125
0.01,3144,0.8537095088819227,7.78125
0.01,3145,0.8510971786833855,7.6875
0.01,3146,0.851619644723093,7.84375
0.01,3147,0.8505747126436781,7.8125
0.01,3148,0.851619644723093,8.0625
0.01,3149,0.8500522466039707,7.59375
0.01,3150,0.8479623824451411,7.46875
0.01,3151,0.8505747126436781,7.6875
0.01,3152,0.8537095088819227,7.96875
0.01,3153,0.8594566353187043,7.90625
0.01,3154,0.8594566353187043,7.9375
0.01,3155,0.8615464994775339,7.78125
0.01,3156,0.8605015673981191,7.71875
0.01,3157,0.8615464994775339,8.25
0.01,3158,0.8615464994775339,7.6875
0.01,3159,0.864158829676071,7.90625
0.01,3160,0.8615464994775339,8.0625
0.01,3161,0.8557993730407524,7.71875
0.01,3162,0.855276907001045,7.78125
0.01,3163,0.8505747126436781,7.8125
0.01,3164,0.8505747126436781,7.96875
0.01,3165,0.8505747126436781,7.6875
0.01,3166,0.8484848484848485,7.78125
0.01,3167,0.8463949843260188,7.625
0.01,3168,0.8443051201671892,8.125
0.01,3169,0.845350052246604,7.75
0.01,3170,0.8458725182863114,7.625
0.01,3171,0.8490073145245559,7.65625
0.01,3172,0.8563218390804598,7.96875
0.01,3173,0.8568443051201672,8.0625
0.01,3174,0.8610240334378265,7.65625
0.01,3175,0.8631138975966562,7.875
0.01,3176,0.8657262277951933,7.875
0.01,3177,0.8667711598746082,7.6875
0.01,3178,0.8693834900731452,7.84375
0.01,3179,0.8714733542319749,7.90625
0.01,3180,0.8756530825496343,7.78125
0.01,3181,0.867816091954023,7.90625
0.01,3182,0.8672936259143156,7.8125
0.01,3183,0.8662486938349008,7.59375
0.01,3184,0.8620689655172413,7.875
0.01,3185,0.8605015673981191,7.9375
0.01,3186,0.8615464994775339,8.0
0.01,3187,0.857889237199582,7.625
0.01,3188,0.857889237199582,7.78125
0.01,3189,0.8563218390804598,7.90625
0.01,3190,0.8547544409613375,7.84375
0.01,3191,0.8568443051201672,8.125
0.01,3192,0.8526645768025078,7.78125
0.01,3193,0.8568443051201672,7.875
0.01,3194,0.8557993730407524,7.90625
0.01,3195,0.8563218390804598,7.75
0.01,3196,0.857889237199582,8.0625
0.01,3197,0.8610240334378265,8.0625
0.01,3198,0.8620689655172413,7.65625
0.01,3199,0.8646812957157785,7.5625
0.01,3200,0.8662486938349008,7.59375
0.01,3201,0.8646812957157785,8.1875
0.01,3202,0.8672936259143156,8.0
0.01,3203,0.867816091954023,7.90625
0.01,3204,0.8699059561128527,7.9375
0.01,3205,0.8730407523510971,7.9375
0.01,3206,0.8719958202716823,7.78125
0.01,3207,0.8725182863113897,7.9375
0.01,3208,0.8704284221525601,7.75
0.01,3209,0.8688610240334378,7.6875
0.01,3210,0.8693834900731452,7.78125
0.01,3211,0.8699059561128527,7.65625
0.01,3212,0.867816091954023,7.84375
0.01,3213,0.8667711598746082,7.6875
0.01,3214,0.8693834900731452,7.90625
0.01,3215,0.8725182863113897,7.65625
0.01,3216,0.8714733542319749,7.875
0.01,3217,0.8719958202716823,8.125
0.01,3218,0.874085684430512,7.84375
0.01,3219,0.8714733542319749,7.65625
0.01,3220,0.8725182863113897,7.71875
0.01,3221,0.8688610240334378,7.9375
0.01,3222,0.867816091954023,7.71875
0.01,3223,0.8683385579937304,7.84375
0.01,3224,0.8672936259143156,7.6875
0.01,3225,0.867816091954023,7.75
0.01,3226,0.8667711598746082,7.9375
0.01,3227,0.8662486938349008,7.84375
0.01,3228,0.8657262277951933,7.875
0.01,3229,0.8672936259143156,7.90625
0.01,3230,0.8688610240334378,7.84375
0.01,3231,0.8646812957157785,7.84375
0.01,3232,0.8631138975966562,7.8125
0.01,3233,0.8615464994775339,7.625
0.01,3234,0.8636363636363636,8.0625
0.01,3235,0.8693834900731452,7.71875
0.01,3236,0.8688610240334378,8.0625
0.01,3237,0.8709508881922675,7.46875
0.01,3238,0.8714733542319749,8.0
0.01,3239,0.8688610240334378,7.84375
0.01,3240,0.8693834900731452,7.6875
0.01,3241,0.8693834900731452,7.9375
0.01,3242,0.8719958202716823,7.96875
0.01,3243,0.8709508881922675,7.875
0.01,3244,0.8730407523510971,7.6875
0.01,3245,0.8725182863113897,7.875
0.01,3246,0.8730407523510971,8.125
0.01,3247,0.8688610240334378,7.75
0.01,3248,0.8672936259143156,7.90625
0.01,3249,0.864158829676071,7.84375
0.01,3250,0.864158829676071,7.75
0.01,3251,0.8615464994775339,7.9375
0.01,3252,0.8573667711598746,7.8125
0.01,3253,0.8584117032392894,7.875
0.01,3254,0.8557993730407524,7.90625
0.01,3255,0.85423197492163,8.1875
0.01,3256,0.851619644723093,7.71875
0.01,3257,0.851619644723093,7.75
0.01,3258,0.8505747126436781,7.90625
0.01,3259,0.8521421107628004,7.4375
0.01,3260,0.8547544409613375,7.6875
0.01,3261,0.8584117032392894,7.75
0.01,3262,0.8599791013584117,7.84375
0.01,3263,0.8652037617554859,7.78125
0.01,3264,0.8704284221525601,7.65625
0.01,3265,0.8693834900731452,8.125
0.01,3266,0.8704284221525601,7.65625
0.01,3267,0.8719958202716823,7.5625
0.01,3268,0.8756530825496343,8.0625
0.01,3269,0.8787878787878788,7.84375
0.01,3270,0.8814002089864159,7.875
0.01,3271,0.8824451410658307,7.96875
0.01,3272,0.8834900731452455,7.75
0.01,3273,0.8829676071055381,7.90625
0.01,3274,0.8829676071055381,7.875
0.01,3275,0.8824451410658307,8.0
0.01,3276,0.8834900731452455,7.90625
0.01,3277,0.8845350052246604,7.65625
0.01,3278,0.8824451410658307,7.90625
0.01,3279,0.8840125391849529,7.59375
0.01,3280,0.8824451410658307,7.875
0.01,3281,0.8834900731452455,7.84375
0.01,3282,0.8814002089864159,7.8125
0.01,3283,0.8819226750261233,7.71875
0.01,3284,0.880355276907001,7.96875
0.01,3285,0.877742946708464,7.5625
0.01,3286,0.8756530825496343,7.9375
0.01,3287,0.8746081504702194,7.65625
0.01,3288,0.8746081504702194,7.75
0.01,3289,0.8725182863113897,7.6875
0.01,3290,0.8714733542319749,8.125
0.01,3291,0.8746081504702194,7.90625
0.01,3292,0.8746081504702194,7.625
0.01,3293,0.8766980146290491,7.625
0.01,3294,0.8735632183908046,7.9375
0.01,3295,0.8693834900731452,7.875
0.01,3296,0.8699059561128527,7.71875
0.01,3297,0.8704284221525601,7.875
0.01,3298,0.8699059561128527,7.78125
0.01,3299,0.8699059561128527,7.875
0.01,3300,0.8693834900731452,7.71875
0.01,3301,0.8709508881922675,7.875
0.01,3302,0.8693834900731452,7.78125
0.01,3303,0.8704284221525601,7.625
0.01,3304,0.867816091954023,8.0
0.01,3305,0.8652037617554859,7.78125
0.01,3306,0.8657262277951933,7.875
0.01,3307,0.8657262277951933,7.84375
0.01,3308,0.8610240334378265,7.875
0.01,3309,0.857889237199582,7.78125
0.01,3310,0.8584117032392894,7.84375
0.01,3311,0.8563218390804598,7.71875
0.01,3312,0.8531870428422152,7.8125
0.01,3313,0.8521421107628004,7.90625
0.01,3314,0.8537095088819227,7.9375
0.01,3315,0.8547544409613375,7.90625
0.01,3316,0.8568443051201672,7.71875
0.01,3317,0.857889237199582,7.6875
0.01,3318,0.8584117032392894,7.78125
0.01,3319,0.857889237199582,8.0
0.01,3320,0.8537095088819227,7.875
0.01,3321,0.8531870428422152,7.59375
0.01,3322,0.8557993730407524,7.90625
0.01,3323,0.8589341692789969,7.65625
0.01,3324,0.8610240334378265,7.71875
0.01,3325,0.8631138975966562,7.71875
0.01,3326,0.8605015673981191,7.875
0.01,3327,0.8646812957157785,8.0625
0.01,3328,0.8667711598746082,8.0
0.01,3329,0.867816091954023,7.96875
0.01,3330,0.8719958202716823,7.625
0.01,3331,0.8714733542319749,7.84375
0.01,3332,0.8766980146290491,7.71875
0.01,3333,0.8766980146290491,7.90625
0.01,3334,0.8735632183908046,7.75
0.01,3335,0.8735632183908046,7.71875
0.01,3336,0.8725182863113897,7.875
0.01,3337,0.8761755485893417,7.90625
0.01,3338,0.8772204806687566,7.90625
0.01,3339,0.8814002089864159,8.0
0.01,3340,0.8824451410658307,7.71875
0.01,3341,0.8819226750261233,7.96875
0.01,3342,0.8814002089864159,7.84375
0.01,3343,0.8793103448275862,7.5625
0.01,3344,0.8808777429467085,7.71875
0.01,3345,0.8787878787878788,7.65625
0.01,3346,0.8808777429467085,7.65625
0.01,3347,0.8819226750261233,7.96875
0.01,3348,0.8834900731452455,7.40625
0.01,3349,0.8840125391849529,8.0
0.01,3350,0.8819226750261233,7.75
0.01,3351,0.8819226750261233,8.0
0.01,3352,0.8787878787878788,7.9375
0.01,3353,0.8787878787878788,7.75
0.01,3354,0.8819226750261233,7.8125
0.01,3355,0.8850574712643678,7.59375
0.01,3356,0.8855799373040752,7.78125
0.01,3357,0.8850574712643678,7.875
0.01,3358,0.8876698014629049,7.9375
0.01,3359,0.8887147335423198,7.78125
0.01,3360,0.8876698014629049,7.78125
0.01,3361,0.8855799373040752,7.90625
0.01,3362,0.8871473354231975,8.0
0.01,3363,0.8897596656217346,7.75
0.01,3364,0.890282131661442,7.78125
0.01,3365,0.8913270637408568,7.90625
0.01,3366,0.8928944618599791,7.8125
0.01,3367,0.8887147335423198,7.65625
0.01,3368,0.8887147335423198,7.6875
0.01,3369,0.8913270637408568,7.625
0.01,3370,0.8881922675026124,7.75
0.01,3371,0.8834900731452455,8.0625
0.01,3372,0.8845350052246604,7.5
0.01,3373,0.8814002089864159,7.6875
0.01,3374,0.880355276907001,7.8125
0.01,3375,0.880355276907001,7.625
0.01,3376,0.8772204806687566,7.90625
0.01,3377,0.877742946708464,8.0
0.01,3378,0.8782654127481714,8.0625
0.01,3379,0.877742946708464,7.625
0.01,3380,0.8798328108672936,7.9375
0.01,3381,0.8798328108672936,7.8125
0.01,3382,0.8808777429467085,7.71875
0.01,3383,0.8845350052246604,7.46875
0.01,3384,0.8834900731452455,7.75
0.01,3385,0.8845350052246604,7.96875
0.01,3386,0.8840125391849529,7.875
0.01,3387,0.8881922675026124,7.71875
0.01,3388,0.8923719958202717,7.90625
0.01,3389,0.8923719958202717,7.5625
0.01,3390,0.8939393939393939,7.78125
0.01,3391,0.8934169278996865,7.96875
0.01,3392,0.8923719958202717,7.625
0.01,3393,0.8944618599791013,7.84375
0.01,3394,0.8944618599791013,7.8125
0.01,3395,0.8955067920585162,7.71875
0.01,3396,0.8955067920585162,7.6875
0.01,3397,0.8960292580982236,7.78125
0.01,3398,0.8981191222570533,7.65625
0.01,3399,0.9012539184952978,7.875
0.01,3400,0.9033437826541275,7.59375
0.01,3401,0.906478578892372,8.0
0.01,3402,0.9043887147335423,7.65625
0.01,3403,0.9028213166144201,7.875
0.01,3404,0.9043887147335423,7.65625
0.01,3405,0.9059561128526645,8.0
0.01,3406,0.9028213166144201,7.75
0.01,3407,0.900208986415883,7.75
0.01,3408,0.8991640543364682,7.875
0.01,3409,0.8986415882967607,7.71875
0.01,3410,0.8960292580982236,7.9375
0.01,3411,0.8913270637408568,7.84375
0.01,3412,0.8881922675026124,7.90625
0.01,3413,0.8840125391849529,7.84375
0.01,3414,0.8814002089864159,7.53125
0.01,3415,0.880355276907001,8.125
0.01,3416,0.8819226750261233,7.84375
0.01,3417,0.8834900731452455,8.125
0.01,3418,0.8834900731452455,7.625
0.01,3419,0.8845350052246604,7.78125
0.01,3420,0.8840125391849529,7.6875
0.01,3421,0.8881922675026124,7.71875
0.01,3422,0.8892371995820272,7.9375
0.01,3423,0.8881922675026124,7.8125
0.01,3424,0.8892371995820272,8.0625
0.01,3425,0.8871473354231975,7.6875
0.01,3426,0.8855799373040752,7.84375
0.01,3427,0.88662486938349,7.96875
0.01,3428,0.8876698014629049,8.0
0.01,3429,0.8881922675026124,7.78125
0.01,3430,0.8855799373040752,7.59375
0.01,3431,0.8840125391849529,7.8125
0.01,3432,0.8814002089864159,7.84375
0.01,3433,0.8798328108672936,7.75
0.01,3434,0.8782654127481714,7.75
0.01,3435,0.8782654127481714,7.75
0.01,3436,0.8787878787878788,7.875
0.01,3437,0.8772204806687566,7.8125
0.01,3438,0.8798328108672936,8.0625
0.01,3439,0.8824451410658307,8.0625
0.01,3440,0.8824451410658307,7.75
0.01,3441,0.8829676071055381,7.71875
0.01,3442,0.8824451410658307,8.0
0.01,3443,0.8871473354231975,7.84375
0.01,3444,0.8876698014629049,8.0
0.01,3445,0.8908045977011494,7.75
0.01,3446,0.8892371995820272,7.78125
0.01,3447,0.8913270637408568,7.5625
0.01,3448,0.8949843260188087,7.71875
0.01,3449,0.8960292580982236,7.84375
0.01,3450,0.8991640543364682,7.84375
0.01,3451,0.8986415882967607,7.875
0.01,3452,0.9012539184952978,7.6875
0.01,3453,0.8991640543364682,8.0
0.01,3454,0.8996865203761756,7.84375
0.01,3455,0.9007314524555904,7.75
0.01,3456,0.9028213166144201,7.78125
0.01,3457,0.9022988505747126,7.65625
0.01,3458,0.9038662486938349,7.84375
0.01,3459,0.9043887147335423,7.78125
0.01,3460,0.9059561128526645,7.75
0.01,3461,0.9038662486938349,7.65625
0.01,3462,0.900208986415883,7.625
0.01,3463,0.8975966562173459,7.78125
0.01,3464,0.8986415882967607,8.0
0.01,3465,0.9007314524555904,7.6875
0.01,3466,0.900208986415883,8.125
0.01,3467,0.8996865203761756,8.25
0.01,3468,0.9007314524555904,8.3125
0.01,3469,0.900208986415883,7.84375
0.01,3470,0.8981191222570533,8.0
0.01,3471,0.8970741901776385,7.78125
0.01,3472,0.8986415882967607,7.78125
0.01,3473,0.8981191222570533,7.90625
0.01,3474,0.896551724137931,7.75
0.01,3475,0.8955067920585162,8.0
0.01,3476,0.8986415882967607,7.78125
0.01,3477,0.8981191222570533,7.6875
0.01,3478,0.8970741901776385,7.90625
0.01,3479,0.8913270637408568,7.84375
0.01,3480,0.8913270637408568,7.9375
0.01,3481,0.890282131661442,7.625
0.01,3482,0.8881922675026124,7.875
0.01,3483,0.88662486938349,7.90625
0.01,3484,0.8834900731452455,7.84375
0.01,3485,0.8845350052246604,7.75
0.01,3486,0.8798328108672936,7.90625
0.01,3487,0.8782654127481714,7.8125
0.01,3488,0.8772204806687566,7.6875
0.01,3489,0.8772204806687566,7.625
0.01,3490,0.8735632183908046,7.875
0.01,3491,0.8761755485893417,8.125
0.01,3492,0.8798328108672936,7.84375
0.01,3493,0.8782654127481714,7.875
0.01,3494,0.874085684430512,7.875
0.01,3495,0.8735632183908046,7.84375
0.01,3496,0.874085684430512,7.84375
0.01,3497,0.8787878787878788,7.875
0.01,3498,0.8814002089864159,8.0
0.01,3499,0.8845350052246604,7.78125
0.01,3500,0.8850574712643678,7.71875
0.01,3501,0.88662486938349,7.71875
0.01,3502,0.88662486938349,8.25
0.01,3503,0.8845350052246604,7.625
0.01,3504,0.8850574712643678,8.3125
0.01,3505,0.8855799373040752,7.9375
0.01,3506,0.8887147335423198,8.0
0.01,3507,0.8908045977011494,7.8125
0.01,3508,0.8928944618599791,7.90625
0.01,3509,0.8918495297805643,7.59375
0.01,3510,0.8923719958202717,7.78125
0.01,3511,0.8934169278996865,7.90625
0.01,3512,0.8939393939393939,7.96875
0.01,3513,0.8944618599791013,7.78125
0.01,3514,0.8939393939393939,7.96875
0.01,3515,0.8913270637408568,7.6875
0.01,3516,0.8923719958202717,7.53125
0.01,3517,0.8955067920585162,8.0
0.01,3518,0.896551724137931,7.8125
0.01,3519,0.8955067920585162,7.8125
0.01,3520,0.8986415882967607,7.75
0.01,3521,0.8991640543364682,7.59375
0.01,3522,0.8986415882967607,7.875
0.01,3523,0.8960292580982236,7.84375
0.01,3524,0.8970741901776385,7.5625
0.01,3525,0.8970741901776385,7.65625
0.01,3526,0.8991640543364682,7.84375
0.01,3527,0.900208986415883,7.6875
0.01,3528,0.9012539184952978,7.84375
0.01,3529,0.9028213166144201,7.875
0.01,3530,0.9049111807732497,7.9375
0.01,3531,0.9054336468129571,7.6875
0.01,3532,0.9028213166144201,8.0625
0.01,3533,0.9022988505747126,7.6875
0.01,3534,0.9017763845350052,7.9375
0.01,3535,0.9012539184952978,7.84375
0.01,3536,0.9033437826541275,7.78125
0.01,3537,0.9054336468129571,7.71875
0.01,3538,0.9070010449320794,7.78125
0.01,3539,0.9049111807732497,7.9375
0.01,3540,0.9054336468129571,7.71875
0.01,3541,0.9054336468129571,7.8125
0.01,3542,0.9028213166144201,7.8125
0.01,3543,0.9022988505747126,7.90625
0.01,3544,0.9033437826541275,7.5625
0.01,3545,0.9028213166144201,7.65625
0.01,3546,0.9007314524555904,7.78125
0.01,3547,0.9017763845350052,7.75
0.01,3548,0.9049111807732497,7.90625
0.01,3549,0.9049111807732497,7.75
0.01,3550,0.9043887147335423,7.71875
0.01,3551,0.9059561128526645,7.75
0.01,3552,0.906478578892372,7.90625
0.01,3553,0.906478578892372,7.8125
0.01,3554,0.912748171368861,7.75
0.01,3555,0.9143155694879833,7.78125
0.01,3556,0.9148380355276907,7.625
0.01,3557,0.9148380355276907,7.5625
0.01,3558,0.9137931034482759,8.125
0.01,3559,0.9117032392894462,8.0
0.01,3560,0.9122257053291536,8.0625
0.01,3561,0.9117032392894462,7.90625
0.01,3562,0.9080459770114943,8.0
0.01,3563,0.9049111807732497,7.84375
0.01,3564,0.9054336468129571,7.6875
0.01,3565,0.9043887147335423,7.71875
0.01,3566,0.9038662486938349,7.78125
0.01,3567,0.906478578892372,7.75
0.01,3568,0.9070010449320794,7.8125
0.01,3569,0.9090909090909091,7.9375
0.01,3570,0.9096133751306165,8.0625
0.01,3571,0.9117032392894462,7.8125
0.01,3572,0.9148380355276907,7.8125
0.01,3573,0.9132706374085684,7.84375
0.01,3574,0.9148380355276907,7.84375
0.01,3575,0.9184952978056427,7.625
0.01,3576,0.9184952978056427,8.0
0.01,3577,0.9195402298850575,7.8125
0.01,3578,0.9231974921630094,7.9375
0.01,3579,0.9231974921630094,7.9375
0.01,3580,0.9231974921630094,7.90625
0.01,3581,0.9231974921630094,7.65625
0.01,3582,0.9211076280041798,7.8125
0.01,3583,0.91901776384535,7.6875
0.01,3584,0.9179728317659352,7.875
0.01,3585,0.9132706374085684,7.875
0.01,3586,0.9090909090909091,8.0625
0.01,3587,0.9075235109717869,7.9375
0.01,3588,0.9106583072100314,7.71875
0.01,3589,0.9085684430512017,7.65625
0.01,3590,0.9080459770114943,8.0
0.01,3591,0.9059561128526645,7.8125
0.01,3592,0.9059561128526645,7.75
0.01,3593,0.906478578892372,7.90625
0.01,3594,0.9043887147335423,7.78125
0.01,3595,0.9022988505747126,7.65625
0.01,3596,0.9028213166144201,7.71875
0.01,3597,0.8996865203761756,7.6875
0.01,3598,0.8981191222570533,7.6875
0.01,3599,0.9012539184952978,7.8125
0.01,3600,0.9012539184952978,7.46875
0.01,3601,0.9049111807732497,7.875
0.01,3602,0.9070010449320794,7.9375
0.01,3603,0.9049111807732497,7.65625
0.01,3604,0.9022988505747126,7.875
0.01,3605,0.9022988505747126,7.8125
0.01,3606,0.9049111807732497,8.125
0.01,3607,0.9070010449320794,7.5625
0.01,3608,0.9033437826541275,7.625
0.01,3609,0.9038662486938349,7.71875
0.01,3610,0.9049111807732497,7.84375
0.01,3611,0.9075235109717869,7.78125
0.01,3612,0.906478578892372,7.90625
0.01,3613,0.9080459770114943,8.0625
0.01,3614,0.910135841170324,7.9375
0.01,3615,0.9096133751306165,8.0
0.01,3616,0.9090909090909091,7.46875
0.01,3617,0.9085684430512017,7.5625
0.01,3618,0.9085684430512017,7.96875
0.01,3619,0.9085684430512017,7.9375
0.01,3620,0.9090909090909091,7.75
0.01,3621,0.910135841170324,7.8125
0.01,3622,0.910135841170324,7.5625
0.01,3623,0.9096133751306165,7.90625
0.01,3624,0.9080459770114943,8.125
0.01,3625,0.9059561128526645,7.90625
0.01,3626,0.9038662486938349,7.65625
0.01,3627,0.9059561128526645,7.78125
0.01,3628,0.9049111807732497,7.8125
0.01,3629,0.9017763845350052,7.71875
0.01,3630,0.9038662486938349,7.71875
0.01,3631,0.9049111807732497,7.75
0.01,3632,0.9043887147335423,7.71875
0.01,3633,0.9043887147335423,7.75
0.01,3634,0.9043887147335423,7.65625
0.01,3635,0.9080459770114943,7.84375
0.01,3636,0.9049111807732497,7.78125
0.01,3637,0.9043887147335423,7.84375
0.01,3638,0.9075235109717869,7.75
0.01,3639,0.9059561128526645,7.78125
0.01,3640,0.9043887147335423,7.9375
0.01,3641,0.900208986415883,8.0
0.01,3642,0.8960292580982236,7.6875
0.01,3643,0.8939393939393939,7.75
0.01,3644,0.8928944618599791,7.78125
0.01,3645,0.8944618599791013,7.6875
0.01,3646,0.8970741901776385,8.0
0.01,3647,0.8986415882967607,7.75
0.01,3648,0.9012539184952978,7.90625
0.01,3649,0.900208986415883,7.8125
0.01,3650,0.8996865203761756,7.8125
0.01,3651,0.9012539184952978,7.78125
0.01,3652,0.9017763845350052,7.8125
0.01,3653,0.9017763845350052,7.71875
0.01,3654,0.9022988505747126,7.6875
0.01,3655,0.9017763845350052,7.8125
0.01,3656,0.9028213166144201,7.8125
0.01,3657,0.9070010449320794,7.96875
0.01,3658,0.9080459770114943,7.84375
0.01,3659,0.9090909090909091,7.71875
0.01,3660,0.9096133751306165,7.8125
0.01,3661,0.9122257053291536,7.75
0.01,3662,0.9132706374085684,7.84375
0.01,3663,0.9117032392894462,7.5625
0.01,3664,0.9117032392894462,7.84375
0.01,3665,0.9111807732497388,7.84375
0.01,3666,0.912748171368861,7.625
0.01,3667,0.9158829676071055,7.8125
0.01,3668,0.9200626959247649,7.65625
0.01,3669,0.9211076280041798,7.78125
0.01,3670,0.9247648902821317,7.71875
0.01,3671,0.9237199582027168,7.625
0.01,3672,0.9247648902821317,7.90625
0.01,3673,0.9268547544409613,7.5
0.01,3674,0.9268547544409613,7.90625
0.01,3675,0.9284221525600836,7.75
0.01,3676,0.9273772204806687,7.96875
0.01,3677,0.9268547544409613,7.9375
0.01,3678,0.9263322884012539,7.71875
0.01,3679,0.9242424242424242,7.6875
0.01,3680,0.9221525600835946,7.8125
0.01,3681,0.9184952978056427,7.96875
0.01,3682,0.9164054336468129,7.875
0.01,3683,0.9153605015673981,7.84375
0.01,3684,0.9137931034482759,7.53125
0.01,3685,0.9122257053291536,7.90625
0.01,3686,0.9137931034482759,7.78125
0.01,3687,0.9111807732497388,7.53125
0.01,3688,0.9132706374085684,7.6875
0.01,3689,0.9153605015673981,7.6875
0.01,3690,0.9148380355276907,7.75
0.01,3691,0.9195402298850575,8.0625
0.01,3692,0.9179728317659352,7.90625
0.01,3693,0.9164054336468129,7.84375
0.01,3694,0.9184952978056427,7.875
0.01,3695,0.9174503657262278,7.78125
0.01,3696,0.912748171368861,7.78125
0.01,3697,0.912748171368861,7.96875
0.01,3698,0.910135841170324,7.8125
0.01,3699,0.9090909090909091,7.78125
0.01,3700,0.910135841170324,8.125
0.01,3701,0.910135841170324,7.78125
0.01,3702,0.9096133751306165,8.125
0.01,3703,0.9117032392894462,7.65625
0.01,3704,0.910135841170324,7.75
0.01,3705,0.9080459770114943,7.90625
0.01,3706,0.9111807732497388,7.96875
0.01,3707,0.9111807732497388,7.65625
0.01,3708,0.9164054336468129,7.90625
0.01,3709,0.9164054336468129,7.6875
0.01,3710,0.9148380355276907,7.90625
0.01,3711,0.9117032392894462,7.65625
0.01,3712,0.9090909090909091,8.0
0.01,3713,0.9085684430512017,7.875
0.01,3714,0.912748171368861,7.78125
0.01,3715,0.9085684430512017,8.0
0.01,3716,0.9075235109717869,7.96875
0.01,3717,0.9111807732497388,7.875
0.01,3718,0.910135841170324,7.84375
0.01,3719,0.910135841170324,7.84375
0.01,3720,0.9148380355276907,7.875
0.01,3721,0.9184952978056427,7.8125
0.01,3722,0.9174503657262278,7.96875
0.01,3723,0.9153605015673981,7.71875
0.01,3724,0.9179728317659352,7.75
0.01,3725,0.9179728317659352,7.59375
0.01,3726,0.9200626959247649,7.8125
0.01,3727,0.9231974921630094,8.25
0.01,3728,0.9237199582027168,7.59375
0.01,3729,0.9252873563218391,7.78125
0.01,3730,0.9242424242424242,7.84375
0.01,3731,0.9231974921630094,7.75
0.01,3732,0.9184952978056427,8.0625
0.01,3733,0.9179728317659352,7.53125
0.01,3734,0.9179728317659352,7.90625
0.01,3735,0.9153605015673981,7.75
0.01,3736,0.9132706374085684,7.96875
0.01,3737,0.912748171368861,7.90625
0.01,3738,0.9132706374085684,8.0625
0.01,3739,0.9117032392894462,7.90625
0.01,3740,0.9111807732497388,7.78125
0.01,3741,0.910135841170324,7.9375
0.01,3742,0.9122257053291536,7.875
0.01,3743,0.9158829676071055,7.625
0.01,3744,0.9184952978056427,8.125
0.01,3745,0.9179728317659352,7.5
0.01,3746,0.91901776384535,7.78125
0.01,3747,0.9195402298850575,7.875
0.01,3748,0.9179728317659352,7.875
0.01,3749,0.9179728317659352,7.8125
0.01,3750,0.9184952978056427,7.75
0.01,3751,0.9179728317659352,7.71875
0.01,3752,0.9184952978056427,7.84375
0.01,3753,0.9195402298850575,8.0625
0.01,3754,0.9205851619644723,7.625
0.01,3755,0.9216300940438872,7.6875
0.01,3756,0.9242424242424242,7.78125
0.01,3757,0.9242424242424242,7.96875
0.01,3758,0.9231974921630094,7.84375
0.01,3759,0.9237199582027168,7.9375
0.01,3760,0.9211076280041798,7.6875
0.01,3761,0.9195402298850575,8.25
0.01,3762,0.9195402298850575,8.0
0.01,3763,0.9179728317659352,7.9375
0.01,3764,0.9164054336468129,7.75
0.01,3765,0.9137931034482759,7.5625
0.01,3766,0.9143155694879833,7.875
0.01,3767,0.9122257053291536,7.875
0.01,3768,0.9059561128526645,7.90625
0.01,3769,0.9043887147335423,7.90625
0.01,3770,0.9054336468129571,7.71875
0.01,3771,0.9070010449320794,7.6875
0.01,3772,0.9085684430512017,7.84375
0.01,3773,0.9085684430512017,7.78125
0.01,3774,0.9096133751306165,7.78125
0.01,3775,0.9085684430512017,7.625
0.01,3776,0.9075235109717869,7.71875
0.01,3777,0.9043887147335423,7.9375
0.01,3778,0.9028213166144201,7.75
0.01,3779,0.900208986415883,7.75
0.01,3780,0.8981191222570533,7.84375
0.01,3781,0.8944618599791013,7.78125
0.01,3782,0.8923719958202717,7.9375
0.01,3783,0.8934169278996865,8.0
0.01,3784,0.8918495297805643,7.59375
0.01,3785,0.890282131661442,7.5625
0.01,3786,0.8923719958202717,8.0
0.01,3787,0.8944618599791013,8.0
0.01,3788,0.8960292580982236,7.625
0.01,3789,0.8970741901776385,7.71875
0.01,3790,0.8970741901776385,7.9375
0.01,3791,0.8991640543364682,7.78125
0.01,3792,0.9033437826541275,7.78125
0.01,3793,0.9033437826541275,7.71875
